ObjectID	URLs	OBJECTID	PointType	Area	SiteName	Reference	Comments	Risk	ESRIGNSS_POSITIONSOURCETYPE	ESRIGNSS_RECEIVER	ESRIGNSS_LATITUDE	ESRIGNSS_LONGITUDE	ESRIGNSS_ALTITUDE	ESRIGNSS_H_RMS	ESRIGNSS_V_RMS	ESRIGNSS_FIXDATETIME	ESRIGNSS_FIXTYPE	ESRIGNSS_CORRECTIONAGE	ESRIGNSS_STATIONID	ESRIGNSS_NUMSATS	ESRIGNSS_PDOP	ESRIGNSS_HDOP	ESRIGNSS_VDOP	ESRIGNSS_DIRECTION	ESRIGNSS_SPEED	ESRISNSR_AZIMUTH	ESRIGNSS_AVG_H_RMS	ESRIGNSS_AVG_V_RMS	ESRIGNSS_AVG_POSITIONS	ESRIGNSS_H_STDDEV	Creator	Date_created	Last_Edit_by	Last_Edited	GlobalID	Exclude_appendix	attachment_count	testing
60	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/60/attachments/58?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	60	Tip Hazard	Shallee			Some recent erosion of far bank, oversteepening. Further failure may eventually u nder ut palisade fence.		2	Samsung SM-X110	52.792815	-8.28711166666667	132.6	2.115	2.726	1705930305000	2	0	0	34	0.730000019073486	0.449999988079071	0.579999983310699	101.71	0	230.047085983288					GWPConsultants_Basic	1705930405774	GWPConsultants	1713281311233	269baa74-1122-44ea-9c8d-2e694b7749d1	No	1	
62	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/62/attachments/60?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	62	Building	Shallee			Fence in good condition 		2	Samsung SM-X110	52.7925316666667	-8.28738833333333	136.4	2.632	3.196	1705930962696	1			25	0.879999995231628	0.529999971389771	0.680000007152557	146.96	2.45204799997882	298.023765056275					GWPConsultants_Basic	1705930995910	GWPConsultants	1713281311850	100e0881-5354-47f0-b991-7254fa5ef156	No	1	
64	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/64/attachments/62?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	64	Mine Entries	Shallee			Loose rock above portal		2	Samsung SM-X110	52.7922866666667	-8.28794166666667	137.6	2.209	2.726	1705931132000	1			35	0.740000009536743	0.469999998807907	0.579999983310699	136.7	0	174.843212185597					GWPConsultants_Basic	1705931197108	GWPConsultants	1713281312459	2ae1d8fa-95fa-4a30-a348-cb06e1d9c4e8	No	2	
79	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/79/attachments/80?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	79	Tip Hazard	Shallee			Collapsing waste heap		1																						GWPConsultants_Basic	1705935638334	GWPConsultants	1713281317831	955f53a9-5e78-4b43-a3cc-2cf97c7000c8	No	1	
81	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/81/attachments/82?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	81	Lagoon Hazard	Gortmore			Seepage from toe of bank, depositing mineralisation.		2	Samsung SM-X110	52.8014766666667	-8.29630666666667	104.5	2.444	2.82	1706017051000	1			28	0.790000021457672	0.5	0.600000023841858	286.58	0.177791999998464	336.391464794229					GWPConsultants_Basic	1706017112705	GWPConsultants	1713281318463	0513c03c-a2a5-4b7b-91b4-db42bd6e5fb6	No	1	
83	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/83/attachments/84?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	83	Lagoon Hazard	Gortmore			Some surface slumping in granular material forming embankment.		2	Samsung SM-X110	52.8013866666667	-8.29652166666667	103.7	2.068	2.632	1706017200000	1			33	0.709999978542328	0.439999997615814	0.560000002384186	275.43	0	291.19910833949					GWPConsultants_Basic	1706017250700	GWPConsultants	1713281319225	3f2d1dc9-5644-42b2-82f9-0ce3bb898a7c	No	1	
85	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/85/attachments/86?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	85	Lagoon Hazard	Gortmore			Bank erosion exposing sand/tailings.		2	Samsung SM-X110	52.8012233333333	-8.29669166666667	103.7	1.927	2.632	1706017332000	1			36	0.689999997615814	0.409999996423721	0.560000002384186	223.31	0	283.240961239374					GWPConsultants_Basic	1706017360895	GWPConsultants	1713281319910	00479a92-355e-420f-b970-2567b7c68b62	No	1	
87	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/87/attachments/88?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	87	Lagoon Hazard	Gortmore			Seepage and ponding.		2	Samsung SM-X110	52.800805	-8.297505	104.5	2.021	2.679	1706017500000	1			34	0.709999978542328	0.430000007152557	0.569999992847443	241.73	1.92607999998336	275.133301298326					GWPConsultants_Basic	1706017537695	GWPConsultants	1713281320537	c439f12b-00f8-4311-bc15-ecc1f8f1788a	No	1	
89	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/89/attachments/91?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	89	Lagoon Hazard	Gortmore			Seepage may potentially overtop track bank where ponding has developed.		2	Samsung SM-X110	52.8006816666667	-8.29854	101.9	1.927	2.585	1706017694000	1			37	0.680000007152557	0.409999996423721	0.550000011920929	47.6	0	72.6218634067555					GWPConsultants_Basic	1706017730642	GWPConsultants	1713281321093	9d53188b-5584-4a34-a8bb-40f1c1a26905	No	1	
90	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/90/attachments/92?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	90	Lagoon Hazard	Gortmore			Ocherous discharge outside of access track bank.		2	Samsung SM-X110	52.8006	-8.298915	101.6	2.068	2.773	1706017761000	1			33	0.730000019073486	0.430000007152557	0.589999973773956	5.03	1.9334879999833	94.3937061031965					GWPConsultants_Basic	1706017811888	GWPConsultants	1713281321499	1e71cc85-6d92-448e-904c-ed0c27d8d55b	No	2	
93	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/93/attachments/96?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	93	Lagoon Hazard	Gortmore			Ocherous seepage external to access track bank.		2	Samsung SM-X110	52.8005116666667	-8.30053166666666	101.5	1.974	2.491	1706018230000	1			37	0.680000007152557	0.419999986886978	0.529999971389771	4.75	2.86504399997525	226.928681155449					GWPConsultants_Basic	1706018282098	GWPConsultants	1713281323341	7bb39c4b-b040-4441-bf05-0fb5299d9833	No	1	
94	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/94/attachments/97?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	94	Lagoon Hazard	Gortmore			Ochreous deposits external to road bank.		2	Samsung SM-X110	52.8005016666667	-8.30088666666667	101.7	1.88	2.397	1706018313000	1			39	0.649999976158142	0.400000005960464	0.509999990463257	40.52	0	169.095088904654					GWPConsultants_Basic	1706018354251	GWPConsultants	1713281323684	0e852b88-f8a1-4739-b94a-87cfbfb29237	No	1	
95	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/95/attachments/98?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	95	Lagoon Hazard	Gortmore			Limestone rock buttress tailings embankment, ocherous seepage below.		2	Samsung SM-X110	52.8005366666667	-8.30122166666667	100.7	2.021	2.538	1706018386000	1			36	0.689999997615814	0.430000007152557	0.540000021457672	329.51	3.01690799997394	294.408593739911					GWPConsultants_Basic	1706018474131	GWPConsultants	1713281323999	e9e5af89-bf57-4f5c-ad47-f707fcbd2d8b	No	1	
96	https://services7.arcgis.com/3E0r5qbeigNNEBVj/arcgis/rest/services/GI_Comments/FeatureServer/0/96/attachments/99?token=3NKHt6i2urmWtqOuugvr9ac-SEfp8hQjHX7hXMT65R0AkNRmaXz90U2_DWvSmB5Q_C3xCr7y4AXeUTi0JMhkYduD06kSIoRNkCGIcNB5SGs0F5G0cK0Ukp6UUhmkjNX0-rwGeNL-n-YZi0IYT4J2tP0qECLFSVKNCRWp6bHKQ0XBz7RCsP3wQpZpbdL0EVRsdL2364wmYfLYD55hljTvdHSK4O0USNdxbjTh5CNoy-TtU2yNBzABzBWN7hq2s6UpA1wC7gB0asbwKzgu7AvSQfemv2u8Cpn7Hi9Yfpb129E.	96	Lagoon Hazard	Gortmore			Limestone rock buttress to tailings embankment.		2	Samsung SM-X110	52.8005	-8.30350333333333	103.2	1.974	2.538	1706018626000	1			37	0.680000007152557	0.409999996423721	0.540000021457672	310.3	0	338.421081119308					GWPConsultants_Basic	1706018656025	GWPConsultants	1713281324290	c8ade3de-d88e-4ef7-af32-9608eb8e7c3b	No	1	
